AHRI Ref. #,Outdoor Unit Brand Name,Outdoor Unit Series Name,Outdoor Unit Model Number,Indoor Unit Brand Name,Mini/Multi-Split Indoor Unit Type,Indoor Unit Model Number,Furnace Model Number,"Cooling Capacity (95F), btuh (Appendix M1) *",EER2 (95F) (Appendix M1) *,SEER2 (Appendix M1) *,"Cooling Capacity (95F), btuh (Appendix M) *",EER (95F) (Appendix M) *,IEER (95F) (Appendix M) *,SEER (Appendix M) *,"Full-Load Cooling Air Volume Rate, scfm (Appendix M1)","Full-Load Cooling Air Volume Rate, scfm (Appendix M)","Intermediate Cooling Air Volume Rate, scfm (Appendix M)","Minimum Cooling Air Volume Rate, scfm (Appendix M)",Model Status,Manufacturer Type,AHRI Type,Split or Packaged?,Phase,Designated Tested Combination?,Region,Refrigerant Type,Sold In?,CEE Tier,Energy Guide Label,ENERGY STAR ® Certified?,Potential Eligibility for IRA Tax Credit,Is Rerated
215273437,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9T800403A*A*,23000,11.2,14,,,,,860,860,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273440,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S960804CNA*,23000,11.2,14.5,,,,,850,850,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273441,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S960804CNA*,23000,11.2,14.5,,,,,850,850,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273444,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S960803BNA*,23200,11.2,14,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273445,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S960803BNA*,23200,11.2,14,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273448,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S960603BNA*,23200,11.2,14,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273449,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S960603BNA*,23200,11.2,14,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273452,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S960403ANA*,23000,11.2,13.8,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273453,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S960403ANA*,23000,11.2,13.8,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273456,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S920803BNA*,23200,11.2,14,,,,,830,830,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273457,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S920803BNA*,23200,11.2,14,,,,,830,830,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273460,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S920603BNA*,23200,11.2,14,,,,,750,750,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273461,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S920603BNA*,23200,11.2,14,,,,,750,750,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273464,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S920403ANA*,23000,11.2,13.8,,,,,810,810,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273465,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S920403ANA*,23000,11.2,13.8,,,,,810,810,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273468,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S800804C*A*,23400,11.2,14.5,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273469,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S800804C*A*,23400,11.2,14.5,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273472,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S800804B*A*,23400,11.2,14,,,,,830,830,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273473,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S800804B*A*,23400,11.2,14,,,,,830,830,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273476,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S800803B*A*,23400,11.2,14,,,,,730,730,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273477,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S800803B*A*,23400,11.2,14,,,,,730,730,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273480,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S800604B*A*,23400,11.2,14,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273481,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S800604B*A*,23400,11.2,14,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273484,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S800603B*A*,23400,11.2,14,,,,,850,850,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273485,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S800603B*A*,23400,11.2,14,,,,,850,850,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273488,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S800603A*A*,22800,11.2,13.8,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273489,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S800603A*A*,22800,11.2,13.8,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273492,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AR9S800403A*A*,22800,11.2,14,,,,,860,860,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273493,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AR9S800403A*A*,22800,11.2,14,,,,,860,860,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273496,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9T960803B,22800,11.2,13.8,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273497,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9T960803B,22800,11.2,13.8,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273500,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9T960603B,22800,11.2,13.8,,,,,830,830,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273501,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9T960603B,22800,11.2,13.8,,,,,830,830,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273504,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9T960403B,22800,11.2,13.8,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273505,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9T960403B,22800,11.2,13.8,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273508,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9T800603B,23000,11.2,14,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273509,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9T800603B,23000,11.2,14,,,,,820,820,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273512,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9T800603A,22800,11.2,13.8,,,,,770,770,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273513,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9T800603A,22800,11.2,13.8,,,,,770,770,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273516,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9T800403A,22800,11.2,14,,,,,750,750,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273517,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9T800403A,22800,11.2,14,,,,,750,750,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273520,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9S960804C,22800,11.2,14,,,,,860,860,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273521,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9S960804C,22800,11.2,14,,,,,860,860,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273524,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9S960603B,22800,11.2,13.8,,,,,800,800,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273525,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9S960603B,22800,11.2,13.8,,,,,800,800,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273528,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9S960403B,22800,11.2,13.8,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273529,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9S960403B,22800,11.2,13.8,,,,,840,840,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215273532,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9S800603A,22800,11.2,13.8,,,,,770,770,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273533,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9S800603A,22800,11.2,13.8,,,,,770,770,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273536,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AD9S800403A,22800,11.2,14,,,,,800,800,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215273537,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AD9S800403A,22800,11.2,14,,,,,800,800,,,Active,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215287912,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022+EEP,,23200,11.2,13.4,,,,,725,725,,,Active,Systems,RCU-A-C,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215289159,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AM9C960303ANA*,23000,11.2,13.8,,,,,810,810,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215289160,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AM9C960303ANA*,23000,11.2,13.8,,,,,810,810,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215319908,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AM9C960403ANA*,23000,11.2,13.8,,,,,820,820,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215319909,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AM9C960403ANA*,23000,11.2,13.8,,,,,820,820,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215319912,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AM9C800403A*A*,23000,11.2,14,,,,,860,860,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215319913,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AM9C800403A*A*,23000,11.2,14,,,,,860,860,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215319916,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AM9S960403ANA*,23000,11.2,13.8,,,,,840,840,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215319917,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AM9S960403ANA*,23000,11.2,13.8,,,,,840,840,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215319920,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AM9S920403ANA*,23000,11.2,13.8,,,,,810,810,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215319921,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AM9S920403ANA*,23000,11.2,13.8,,,,,810,810,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215319924,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AM9S800403A*A*,22800,11.2,14,,,,,860,860,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215319925,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AM9S800403A*A*,22800,11.2,14,,,,,860,860,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215319928,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA3022,AC9C800403A*A*,22800,11.2,14,,,,,750,750,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215319929,AMANA,ALXS3B,ALXS3BN2410,AMANA,,CAPTA2422,AC9C800403A*A*,22800,11.2,14,,,,,750,750,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325783,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S920603BNA*,28200,11.2,13.8,,,,,940,940,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325786,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S800603B*A*,28600,11.2,14,,,,,960,960,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325787,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S800603B*A*,28400,11.2,14,,,,,950,950,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325790,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AC9C960603BNA*,28200,11.2,13.8,,,,,950,950,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215325791,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AC9C960603BNA*,28200,11.2,13.6,,,,,930,930,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215325794,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AC9C800603B*A*,28400,11.2,13.8,,,,,980,980,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325795,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AC9C800603B*A*,28200,11.2,13.8,,,,,960,960,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325798,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AC9S960603BNA*,28200,11.2,13.8,,,,,1000,1000,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215325799,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AC9S960603BNA*,28200,11.2,13.6,,,,,990,990,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215325800,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9C960603BNA*,28000,11.2,13.4,,,,,930,930,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215325801,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9C800603B*A*,28400,11.2,13.8,,,,,940,940,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325802,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9S960603BNA*,28000,11.2,13.4,,,,,930,930,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215325803,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9S920603BNA*,28000,11.2,13.4,,,,,930,930,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325804,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9S800603B*A*,28400,11.2,13.8,,,,,940,940,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215325805,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AC9C800603B*A*,27800,11.2,13.6,,,,,950,950,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327037,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9C960803BNA*,28400,11.2,14,,,,,950,950,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327038,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9C960803BNA*,28200,11.2,13.8,,,,,930,930,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327041,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9C800803B*A*,28600,11.2,14,,,,,940,940,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327042,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9C800803B*A*,28400,11.2,14,,,,,1000,1000,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327045,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S960803BNA*,28400,11.2,14,,,,,1030,1030,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327046,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S960803BNA*,28200,11.2,13.8,,,,,1010,1010,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327049,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S920803BNA*,28400,11.2,14,,,,,940,940,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327050,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S920803BNA*,28200,11.2,13.8,,,,,990,990,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327053,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S800803B*A*,28600,11.2,14,,,,,940,940,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327054,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S800803B*A*,28400,11.2,14,,,,,1000,1000,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327057,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AC9C960803BNA*,28200,11.2,13.8,,,,,940,940,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327058,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AC9C960803BNA*,28200,11.2,13.6,,,,,1000,1000,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327059,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9C960803BNA*,28000,11.2,13.4,,,,,990,990,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327060,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9C800803B*A*,28400,11.2,13.8,,,,,980,980,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327061,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9S960803BNA*,28000,11.2,13.4,,,,,1010,1010,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215327062,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9S920803BNA*,28000,11.2,13.4,,,,,970,970,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215327063,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3022,AM9S800803B*A*,28400,11.2,13.8,,,,,980,980,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328308,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9C960804CNA*,28600,11.2,14,,,,,1095,1095,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215328309,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9C960804CNA*,28400,11.2,14,,,,,1065,1065,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215328312,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9C800805C*A*,28600,11.2,14.5,,,,,1065,1065,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328313,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9C800805C*A*,28400,11.2,14,,,,,1040,1040,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328316,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9C800804C*A*,28600,11.2,14.5,,,,,1095,1095,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328317,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9C800804C*A*,28400,11.2,14,,,,,1070,1070,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328320,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9C800804B*A*,28600,11.2,14,,,,,1035,1035,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328321,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9C800804B*A*,28400,11.2,14,,,,,1010,1010,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328324,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S960805CNA*,28600,11.2,14,,,,,975,975,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215328325,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S960805CNA*,28400,11.2,14,,,,,950,950,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215328328,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S960804CNA*,28600,11.2,14,,,,,1070,1070,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215328329,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S960804CNA*,28400,11.2,14,,,,,1035,1035,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,"USA, Canada",,,No,No,No
215328332,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S921004CNA*,28600,11.2,14,,,,,1025,1025,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328333,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S921004CNA*,28400,11.2,14,,,,,1005,1005,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328336,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S920804CNA*,28600,11.2,14,,,,,1040,1040,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328337,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S920804CNA*,28400,11.2,14,,,,,1020,1020,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328340,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3626,AM9S800805C*A*,28600,11.2,14.5,,,,,990,990,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
215328341,AMANA,ALXS3B,ALXS3BN3010,AMANA,,CAPTA3026,AM9S800805C*A*,28400,11.2,14,,,,,975,975,,,Production Stopped,Systems,RCUY-A-CB,Split,1,No,North,R-32,USA,,,No,No,No
